metacell_id,patient_id,O_transport_mass,source_marginal,transport_cost_diagnostic
20_P_mc051,20,0.01139072847682119,0.011390728476821193,0.17085337434550538
20_P_mc052,20,0.009536423841059604,0.009536423841059603,0.18447910981303478
20_P_mc053,20,0.002119205298013245,0.002119205298013245,0.03851604208735078
20_P_mc054,20,0.006357615894039735,0.006357615894039735,0.11833679237332367
20_P_mc055,20,0.017483443708609277,0.017483443708609273,0.30714233879311303
20_P_mc056,20,0.011125827814569536,0.011125827814569536,0.2871567252787923
20_P_mc057,20,0.011920529801324504,0.011920529801324504,0.11739376498958307
20_P_mc058,20,0.008741721854304637,0.008741721854304637,0.17405871479548332
20_P_mc059,20,0.013509933774834434,0.013509933774834438,0.3478685103837523
20_P_mc060,20,0.004768211920529801,0.004768211920529801,0.05483659701327897
20_P_mc061,20,0.003443708609271523,0.003443708609271523,0.10174643154364688
20_P_mc062,20,0.007947019867549669,0.007947019867549669,0.11196283539206792
20_P_mc063,20,0.003973509933774834,0.003973509933774834,0.07857805221846209
20_P_mc064,20,0.0185430463576159,0.018543046357615896,0.3613741417153699
20_P_mc065,20,0.005033112582781457,0.005033112582781457,0.10437400643446348
20_P_mc066,20,0.007947019867549669,0.007947019867549669,0.16609889272734507
20_P_mc067,20,0.002913907284768212,0.002913907284768212,0.056982346015720345
20_P_mc068,20,0.003443708609271523,0.003443708609271523,0.03333163860907841
20_P_mc069,20,0.014039735099337751,0.01403973509933775,0.2583721008218465
20_P_mc070,20,0.003443708609271523,0.003443708609271523,0.08910816158729187
20_P_mc071,20,0.006357615894039735,0.006357615894039735,0.07090065554067197
20_P_mc072,20,0.009536423841059606,0.009536423841059603,0.13716920778995106
20_P_mc073,20,0.00423841059602649,0.00423841059602649,0.08860659765399065
20_P_mc074,20,0.002119205298013245,0.002119205298013245,0.045693435418549394
20_P_mc075,20,0.005033112582781457,0.005033112582781457,0.06579485543431443
20_P_mc076,20,0.010066225165562912,0.010066225165562914,0.2199944566021471
20_P_mc077,20,0.007417218543046358,0.007417218543046358,0.11449143015921154
20_P_mc078,20,0.008476821192052978,0.00847682119205298,0.10399185426636158
20_P_mc079,20,0.010860927152317882,0.010860927152317882,0.25430909391395956
20_P_mc080,20,0.003973509933774834,0.003973509933774834,0.08927364883051185
20_P_mc081,20,0.005562913907284768,0.005562913907284768,0.1529395168991708
20_P_mc082,20,0.018543046357615896,0.018543046357615896,0.2048681555040912
20_P_mc083,20,0.007682119205298013,0.007682119205298013,0.09336227079148045
20_P_mc084,20,0.005033112582781457,0.005033112582781457,0.1029786300294354
20_P_mc085,20,0.007947019867549669,0.007947019867549669,0.2160484372131396
20_P_mc086,20,0.008741721854304638,0.008741721854304637,0.12194253656913483
20_P_mc087,20,0.012715231788079474,0.01271523178807947,0.25428795076968236
20_P_mc088,20,0.005827814569536424,0.005827814569536424,0.1406663860391888
20_P_mc089,20,0.003708609271523179,0.003708609271523179,0.05260336472897657
20_P_mc090,20,0.008741721854304637,0.008741721854304637,0.11918971375860048
20_P_mc091,20,0.004503311258278146,0.004503311258278146,0.1017818643554022
20_P_mc092,20,0.0060927152317880795,0.0060927152317880795,0.1497014440293696
20_P_mc093,20,0.005298013245033113,0.005298013245033113,0.13532055644855526
20_P_mc094,20,0.006357615894039735,0.006357615894039735,0.05984552597644716
20_P_mc095,20,0.009271523178807948,0.009271523178807948,0.14678807367868207
20_P_mc096,20,0.0026490066225165563,0.0026490066225165563,0.032009007782197896
20_P_mc097,20,0.005562913907284768,0.005562913907284768,0.07216236188098585
20_P_mc098,20,0.010066225165562912,0.010066225165562914,0.2321218166409305
20_P_mc099,20,0.009006622516556293,0.009006622516556291,0.10558126213420765
20_P_mc100,20,0.011920529801324502,0.011920529801324504,0.21734116371018808
20_P_mc101,20,0.011390728476821191,0.011390728476821193,0.23369875317817854
20_P_mc102,20,0.012980132450331132,0.012980132450331127,0.1517226152050765
20_P_mc103,20,0.002913907284768212,0.002913907284768212,0.04864796357083762
20_P_mc104,20,0.013509933774834438,0.013509933774834438,0.14123819821066125
20_P_mc105,20,0.010066225165562914,0.010066225165562914,0.17012627946217468
20_P_mc106,20,0.012715231788079472,0.01271523178807947,0.1266350001212081
20_P_mc107,20,0.004768211920529801,0.004768211920529801,0.07841666661878322
20_P_mc108,20,0.014569536423841054,0.01456953642384106,0.28989168002678695
20_P_mc109,20,0.003708609271523179,0.003708609271523179,0.09985068529559056
20_P_mc110,20,0.011125827814569536,0.011125827814569536,0.112876744948791
20_P_mc111,20,0.006622516556291391,0.006622516556291391,0.13169472358409975
20_P_mc112,20,0.00423841059602649,0.00423841059602649,0.11472144463546165
20_P_mc113,20,0.01642384105960265,0.01642384105960265,0.2480241503842755
20_P_mc114,20,0.0013245033112582781,0.0013245033112582781,0.015194687509845288
20_P_mc115,20,0.0060927152317880795,0.0060927152317880795,0.07955732423022314
20_P_mc116,20,0.008211920529801325,0.008211920529801325,0.10435462723323567
20_P_mc117,20,0.007682119205298013,0.007682119205298013,0.06627441399466202
20_P_mc118,20,0.009271523178807948,0.009271523178807948,0.1189275253383955
20_P_mc119,20,0.009801324503311257,0.00980132450331126,0.07222480003940093
20_P_mc120,20,0.005298013245033113,0.005298013245033113,0.06473194687216832
20_P_mc121,20,0.002913907284768212,0.002913907284768212,0.03693702114395785
20_P_mc122,20,0.011125827814569542,0.011125827814569536,0.12283586832650355
20_P_mc123,20,0.011125827814569535,0.011125827814569536,0.254294635304965
20_P_mc124,20,0.004768211920529801,0.004768211920529801,0.04891723699734339
20_P_mc125,20,0.01271523178807947,0.01271523178807947,0.13188595202033343
23_P_mc000,23,0.18562874251497002,0.18562874251497005,2.124141947690816
